PARCELCODE,PROPIETARIO,NUMTELEF,PrecioMtrCdo
149188,None,None,84.5740851829634
149189,None,None,83.453964984552
149190,None,None,30.37257281553398
149191,None,None,43.604903417533436
149192,None,None,18.658636435207054
149194,None,None,60.89860320744956
149197,None,None,6.8969104665825975
149198,None,None,16.82200857476939
149199,None,None,32.41639127561137
149200,None,None,71.57745290975541
149203,None,None,45.050554016620495
149204,None,None,56.58340290532643
149205,None,None,54.047600668982376
149287,None,None,69.73177483851123
149288,None,None,61.69927789424645
148771,None,None,62.35597445084904
148773,None,None,48.28395392445754
148774,None,None,59.87686672302057
148777,None,None,42.4295837023915
148778,None,None,17.7562625250501
148779,None,None,14.37458577619169
148780,None,None,79.96525364836693
148781,None,None,59.706713780918726
148782,None,None,82.86610169491526
148783,None,None,8.036902050113895
148784,None,None,10.941661481020535
148786,None,None,25.300076745970838
148788,None,None,57.530660377358494
148789,None,None,74.80531378836464
148790,None,None,60.2950858778626
148791,None,None,48.29450915141431
148792,None,None,53.23017170891251
148794,None,None,84.19433115823817
148795,None,None,36.2282824933687
148796,None,None,43.667650633790586
148797,None,None,30.47483052069811
148798,None,None,89.04047813094267
148799,None,None,55.67603505590813
148800,None,None,57.051466803911474
148802,None,None,19.560972297664314
148803,None,None,50.654248532788976
148804,None,None,58.375739644970416
148805,None,None,17.09542876209543
149133,None,None,36.968489341983314
149211,None,None,25.737445699391834
149213,None,None,14.82224207235373
149215,None,None,87.17292759706191
149216,None,None,56.92263056092843
149217,None,None,46.464726873455945
149218,None,None,46.088115942028985
149219,None,None,48.09789609274367
149220,None,None,52.19348534201954
149222,None,None,76.02293657688966
149226,None,None,15.129241379310345
149227,None,None,27.23239053576285
149229,None,None,84.39270746018441
149230,None,None,42.5229494839761
149231,None,None,29.537885633148317
149233,None,None,54.07653127856863
149234,None,None,20.013039509714435
149236,None,None,59.19524386549531
149237,None,None,53.761356111773274
149238,None,None,54.728578383641675
149240,None,None,60.112830278505115
149241,None,None,62.72
149242,None,None,24.83727070594775
149244,None,None,63.13152289669861
149245,None,None,36.74426147704591
148727,None,None,45.869115364718056
148728,None,None,58.9831853645413
148729,None,None,38.52139231327049
148730,None,None,31.839288709947994
148808,None,None,72.03186388244393
148809,None,None,42.23247232472325
148810,None,None,52.43088552915767
148814,None,None,74.56698044895003
148819,None,None,36.964081373172284
148820,None,None,79.38139689948325
148824,None,None,71.40153096729297
148828,None,None,18.776446219855007
148829,None,None,7.9889275545713385
148830,None,None,55.16634082763115
148832,None,None,48.23888520238885
148834,None,None,17.321938392186325
148836,None,None,35.1986301369863
148837,None,None,61.56650435674013
148838,None,None,6.243833865814697
148839,None,None,13.713348299084787
148841,None,None,12.206512237762238
148842,None,None,43.65140399696433
149282,None,None,23.274866310160427
149283,None,None,27.169321439949027
149284,None,None,67.92648444863336
149286,None,None,28.125974025974028
149363,None,None,42.90070683271626
149364,None,None,43.75363331470095
149365,None,None,30.54780292942743
149366,None,None,11.479923518164435
149367,None,None,75.87911494873178
149370,None,None,25.22682207931404
149371,None,None,12.214045959204752
149372,None,None,56.30642699677802
149374,None,None,41.010796221322536
149375,None,None,32.922180322248884
149378,None,None,39.01953619114547
149379,None,None,47.99020645844362
149380,None,None,13.566181381060504
149381,None,None,59.00776340110906
149382,None,None,49.305134762935275
149383,None,None,13.488619568430387
149384,None,None,12.80396089245425
149385,None,None,5.40549229738781
149386,None,None,72.1412095224013
149387,None,None,54.95614765473217
149388,None,None,28.48710722840637
149389,None,None,60.30603570416549
149390,None,None,18.473763440860214
149391,None,None,43.007540056550425
149392,None,None,11.442379182156134
149393,None,None,51.72496589358799
149395,None,None,58.38661764705882
147234,None,None,43.90229885057471
147235,None,None,14.981634527089073
147236,None,None,57.08198425664637
147237,None,None,57.93559633027523
147238,None,None,65.3845763571791
147239,None,None,13.151192871514803
147240,None,None,23.667095115681235
147241,None,None,56.696969696969695
147242,None,None,64.29649074329926
147359,None,None,13.422294372294372
147360,None,None,65.83101494075218
147362,None,None,46.710475371047536
147364,None,None,65.17474547941042
147365,None,None,34.83322923173017
147366,None,None,25.11445105288539
147368,None,None,74.61877593360995
147369,None,None,42.888943328433776
147370,None,None,42.97760671798461
147371,None,None,60.51974775970793
147372,None,None,88.17506631299734
147373,None,None,14.053076818119798
147374,None,None,25.38830737809548
147375,None,None,25.159975036405243
147376,None,None,14.551498494961393
147377,None,None,83.19102174421323
147378,None,None,59.74702616970658
147380,None,None,8.873468799538838
147381,None,None,41.65413730096581
147382,None,None,56.460331148671955
147383,None,None,17.447752808988763
147384,None,None,32.73398753480971
147385,None,None,11.233259423503325
147386,None,None,16.6063533345718
147847,None,None,54.1764705882353
147849,None,None,68.92445520581114
147851,None,None,63.24992931863161
147852,None,None,10.925079702444208
147853,None,None,27.257971014492753
147854,None,None,16.749939773548544
147856,None,None,43.256119052281186
147857,None,None,66.00602021070738
147973,None,None,39.93333333333333
147974,None,None,55.326601116130746
147975,None,None,56.012084030488936
147976,None,None,59.89916201117318
147979,None,None,44.783970276008496
147980,None,None,36.10957051065269
147982,None,None,57.93543868585254
147983,None,None,65.94563740146779
147984,None,None,70.25446791226645
147985,None,None,37.04803352675693
147987,None,None,69.84717607973423
147988,None,None,64.15401115401116
147989,None,None,14.390970915931124
147990,None,None,19.351603033124917
147991,None,None,63.57068403908795
147994,None,None,71.61709813365442
147995,None,None,75.91618108471538
147996,None,None,51.181976900349184
147997,None,None,63.40726124704025
147998,None,None,31.294633865630846
147999,None,None,66.43178707224335
150488,None,None,33.88788321167883
150489,None,None,74.25721112817887
150490,None,None,63.971092262419944
150491,None,None,24.158206080616317
150492,None,None,38.21861595653417
150493,None,None,22.51876279281328
150494,None,None,73.89873417721519
150496,None,None,66.64417501317871
150497,None,None,71.0755364806867
150498,None,None,66.90457359009629
150499,None,None,39.8269687162891
148088,None,None,26.21176867307368
148090,None,None,54.854985618408435
148091,None,None,35.11967243625535
148092,None,None,63.56017592962815
148093,None,None,40.78287169691181
148094,None,None,78.67665908621046
148095,None,None,38.02870493991989
148096,None,None,59.92743764172336
148097,None,None,86.03035822707953
148098,None,None,33.49177576367909
148099,None,None,49.98973384030418
148100,None,None,11.827945353712972
148101,None,None,27.098800282286522
148102,None,None,7.3775143199680295
148104,None,None,77.76058201058201
148105,None,None,31.17407840842598
148107,None,None,61.138030194104964
148108,None,None,66.4245867768595
148109,None,None,50.57209227811599
148110,None,None,19.1915097350782
148111,None,None,51.90229885057471
149916,None,None,65.35374708864228
149917,None,None,73.3495881383855
149918,None,None,22.769191726938207
149920,None,None,54.29750878313638
149921,None,None,58.9421675036449
149922,None,None,47.72289545968654
149923,None,None,89.25348133198789
149924,None,None,61.76987313312992
149925,None,None,9.89786737754082
149926,None,None,19.1493399339934
149928,None,None,77.77380952380952
149929,None,None,51.38631231544207
150047,None,None,81.95024875621891
150048,None,None,72.57622197128569
150051,None,None,32.48523131672598
150052,None,None,68.25828912466844
150053,None,None,89.88167388167388
150054,None,None,7.5746978657752635
150056,None,None,8.640389225779156
150057,None,None,61.30805538074261
150058,None,None,32.89942589836275
150059,None,None,40.74611691612539
150060,None,None,26.879588014981273
150061,None,None,26.6054712009035
150062,None,None,27.13432144511348
150063,None,None,83.27862753203803
150064,None,None,55.17349689943381
150065,None,None,12.91658504733921
150066,None,None,15.550924247915912
150067,None,None,83.65972592988076
150068,None,None,38.44363459669582
150069,None,None,8.693068068068069
148138,None,None,53.48539325842697
148139,None,None,57.40419378163413
148141,None,None,14.725003152187618
148142,None,None,26.98077172924516
148143,None,None,19.292334873606958
148144,None,None,74.45107238605898
148145,None,None,31.342346874606967
148146,None,None,26.484958111195734
148147,None,None,15.208932238193018
148148,None,None,8.557244456840051
148149,None,None,71.92326998924345
148152,None,None,38.641877637130804
148153,None,None,36.16857697055193
148154,None,None,56.77927400468384
149627,None,None,46.23164788303381
149630,None,None,5.293430277849909
149631,None,None,31.46023711202877
149633,None,None,13.771021992238033
149635,None,None,78.70849338454973
149636,None,None,49.47546207775653
149639,None,None,57.89424410540916
149644,None,None,83.7078449053201
149646,None,None,26.05519568151147
150105,None,None,23.575607902735563
150107,None,None,20.746823617339313
150108,None,None,43.58013120899719
150109,None,None,51.43481155946198
150110,None,None,19.224355245297655
150112,None,None,36.65950081982146
150113,None,None,32.945102260495155
150114,None,None,11.70375939849624
150115,None,None,25.538227767114524
150116,None,None,31.830585712370997
150121,None,None,84.20914593140552
150237,None,None,17.488676325784215
150239,None,None,19.701709201592134
150240,None,None,62.44224374728929
150241,None,None,24.593040596520297
150242,None,None,10.842602308499476
150245,None,None,62.40987549518959
150246,None,None,49.47444514901712
150247,None,None,89.4541737649063
150250,None,None,50.40626920712969
150251,None,None,76.17276227141483
150252,None,None,30.02062588904694
150254,None,None,44.22403100775194
149681,None,None,23.943996776792908
149683,None,None,49.49561844562563
149686,None,None,18.10885994532883
149689,None,None,43.32143868592467
149690,None,None,32.16049604601007
149691,None,None,13.375571981696586
149692,None,None,28.257199113955206
149693,None,None,30.076782449725776
149694,None,None,82.27246312025034
149695,None,None,49.02805503102239
149696,None,None,25.61624701341665
149814,None,None,19.688030888030887
149815,None,None,27.746791707798618
149817,None,None,43.75275107953754
149818,None,None,70.39663319551093
149819,None,None,35.96211656441718
149820,None,None,86.0794320798158
149822,None,None,55.430472693896284
149823,None,None,19.372192513368983
149824,None,None,27.453853046594983
149827,None,None,55.500597133757964
149828,None,None,27.739197748064743
149829,None,None,22.794096728307256
150289,None,None,20.487903225806452
150291,None,None,60.346803377563326
150293,None,None,29.658516817506417
150297,None,None,88.47554593033749
150298,None,None,19.504119621605128
150299,None,None,77.7311971517579
150303,None,None,45.89724175229854
150304,None,None,29.95266524520256
150306,None,None,11.141338445451376
150310,None,None,26.418887601390498
150311,None,None,29.077564102564104
150313,None,None,32.72227856659905
150425,None,None,65.34724255734504
150426,None,None,12.415953629588738
150427,None,None,31.351195383347072
150428,None,None,35.66845988318475
150429,None,None,56.50360627916844
150430,None,None,63.840253853127834
150431,None,None,35.24551430094155
150432,None,None,53.88903259182618
150433,None,None,9.667516248247738
150434,None,None,17.291225525743293
150435,None,None,27.423898903549524
150436,None,None,80.02053632043449
148283,None,None,54.93313521545319
148284,None,None,48.63454157782516
148285,None,None,7.357512953367876
148288,None,None,72.00395178818415
148289,None,None,38.85326998323085
148290,None,None,36.65341229554428
148291,None,None,44.56023391812865
148292,None,None,57.83682683005482
148294,None,None,65.97195402298851
148295,None,None,84.43886534072384
148297,None,None,32.70902255639098
148298,None,None,48.54642178594047
148299,None,None,85.53789607097592
148301,None,None,86.43571693219711
148303,None,None,75.12103208283823
148304,None,None,28.80352220520674
148305,None,None,9.512262465486439
148306,None,None,18.849498327759196
148307,None,None,53.02959080148799
148309,None,None,61.156985403634195
148310,None,None,42.11347517730496
148312,None,None,44.4751284300213
148314,None,None,84.21371896595853
148317,None,None,16.935118823085627
148435,None,None,12.511505028123402
148436,None,None,46.3206096925482
148437,None,None,42.7378998018681
148438,None,None,81.10504587155964
148439,None,None,18.678709677419356
148440,None,None,68.64344746162928
148441,None,None,68.08265871325096
148443,None,None,62.89412592332044
148445,None,None,21.295788939624558
148446,None,None,7.872853903466148
148447,None,None,79.97505626406601
148452,None,None,68.1155370177268
148454,None,None,23.942234060263026
148455,None,None,38.71367429916542
148456,None,None,21.943788569895357
148457,None,None,33.7438444924406
148458,None,None,43.653862569355525
148459,None,None,18.03970223325062
148462,None,None,34.71734645294398
148463,None,None,53.208538867154274
148464,None,None,41.320118197488306
148465,None,None,12.565062916358253
148468,None,None,62.554621848739494
148469,None,None,68.15687393040503
148470,None,None,27.506389020350213
148471,None,None,17.660734570238546
148585,None,None,38.59827446751146
148586,None,None,42.840582162802505
148587,None,None,52.028214171208724
148589,None,None,26.946031120740596
148590,None,None,14.24586217273548
148591,None,None,61.63043176454255
148592,None,None,64.3034897713598
148594,None,None,77.4057286748505
148597,None,None,24.630455681599692
148598,None,None,60.227283399859125
148600,None,None,31.679334916864608
148603,None,None,62.611616954474094
148604,None,None,82.67777777777778
148605,None,None,85.33094222566886
148610,None,None,10.853101341479611
148611,None,None,33.58902012248469
148612,None,None,69.82973280272883
148613,None,None,54.794811780768484
148615,None,None,78.24872355944566
148617,None,None,79.60759493670886
148618,None,None,42.97089947089947
148621,None,None,7.20083381253594
148853,None,None,6.999194847020934
148855,None,None,51.88418206399279
148856,None,None,46.902460456942
148857,None,None,71.18696778970751
148858,None,None,61.97908082408875
148861,None,None,33.2409272802539
148862,None,None,87.87252005065429
148863,None,None,67.53615777940102
148864,None,None,89.35220125786164
148865,None,None,84.20506575742816
148866,None,None,75.86030176899064
148869,None,None,25.81211511876335
148870,None,None,22.91982958946553
148872,None,None,11.564356435643564
148873,None,None,46.08066554338669
148874,None,None,41.05935899867248
148876,None,None,61.992983687072446
148878,None,None,83.41202157718983
148879,None,None,35.9992486851991
148880,None,None,65.69141039236479
148881,None,None,88.3236641221374
148882,None,None,64.7642057531529
148883,None,None,43.55046863734679
148959,None,None,77.97017853639396
148960,None,None,88.52135922330098
148961,None,None,48.89367253750815
149289,None,None,89.68112430336807
149291,None,None,81.81728665207878
149292,None,None,76.06374781085815
149294,None,None,28.26238095238095
149295,None,None,73.51310514955289
149296,None,None,56.72027027027027
149297,None,None,47.414374095037516
149298,None,None,16.794135613927917
149299,None,None,38.238842150292314
149300,None,None,36.5736170212766
149303,None,None,80.45733119543915
149304,None,None,73.68660598179454
149306,None,None,57.474694012570296
149309,None,None,28.21765169424744
149310,None,None,44.7641456582633
149311,None,None,9.94407960199005
149313,None,None,24.45091945091945
149314,None,None,24.761833829857665
149315,None,None,78.96548387096774
149316,None,None,66.09423186750428
149317,None,None,66.68347529812607
149319,None,None,15.146518250064716
149321,None,None,17.422890837617174
149402,None,None,11.319982296968355
149403,None,None,89.02616157388029
148885,None,None,29.386354461041584
148887,None,None,87.76914802065404
148888,None,None,53.37444526627219
148889,None,None,36.868403562408616
148890,None,None,12.457013574660634
148891,None,None,72.71176003178387
148892,None,None,7.551766138855055
148894,None,None,19.389423861596214
148895,None,None,47.117398521201146
148900,None,None,43.11219232970807
148902,None,None,59.76220740970392
148903,None,None,65.69496681415929
148904,None,None,49.50139275766017
148905,None,None,12.565891472868216
148906,None,None,55.060696382603986
148907,None,None,36.434774255523536
148910,None,None,54.36786920206149
148911,None,None,39.58763944095397
148912,None,None,35.991669146087474
148913,None,None,20.389402104182704
148914,None,None,50.55788470700333
148915,None,None,7.633315593400745
148916,None,None,54.036614441416894
148918,None,None,32.25411383868357
148919,None,None,41.72974079126876
148920,None,None,84.87085360459973
148921,None,None,42.996427963939446
149246,None,None,29.75186033199771
149326,None,None,14.399643402954661
149327,None,None,65.40941287580671
149328,None,None,21.118659420289855
149329,None,None,46.750116767865485
149330,None,None,61.45244611700308
149331,None,None,77.0014297385621
149332,None,None,25.00656147476957
149333,None,None,41.547729532648326
149334,None,None,9.494938812509442
149335,None,None,6.887483355525966
149336,None,None,77.90594649855171
149337,None,None,60.6159169550173
149338,None,None,8.248610253242742
149341,None,None,79.44904580152672
149342,None,None,51.87943994104643
149345,None,None,73.85540897097626
149346,None,None,72.4931378665003
149347,None,None,34.636817193296665
149348,None,None,74.82973068745571
149349,None,None,6.464741523784968
149352,None,None,38.95329830706363
149354,None,None,45.1489286968739
149355,None,None,41.316199929103156
149356,None,None,80.82306798373038
149357,None,None,8.380097382836276
149359,None,None,87.31637843336725
149360,None,None,62.41644223954642
148844,None,None,59.87218971358177
148845,None,None,52.68809484054099
148846,None,None,50.93990511333685
148922,None,None,79.61147638971907
148923,None,None,42.630979498861045
148924,None,None,53.621637426900584
148927,None,None,72.47600314712824
148929,None,None,70.28872610326961
148930,None,None,73.91968572675688
148931,None,None,7.043347050754458
148932,None,None,26.956882841491428
148933,None,None,18.133529776674937
148934,None,None,43.685612788632326
148935,None,None,35.62949152542373
148936,None,None,51.98365085799216
148937,None,None,21.492482987814526
148938,None,None,57.83838383838384
148939,None,None,39.15480089639717
148940,None,None,43.95641601197157
148941,None,None,82.07342590831273
148943,None,None,46.721354623618176
148944,None,None,61.750035873152534
148945,None,None,26.54259388038943
148946,None,None,17.13654290765674
148947,None,None,16.793420045906657
148949,None,None,74.9935052531041
148950,None,None,67.90218220662292
148951,None,None,31.16043254742067
148952,None,None,30.102737792830933
148954,None,None,27.989317995069843
149397,None,None,20.023938384679433
149399,None,None,16.979749276759883
149400,None,None,29.535227650382186
149401,None,None,54.1161815177323
149474,None,None,55.64735742012541
149475,None,None,55.0473734220171
149476,None,None,62.97012622720898
149477,None,None,43.42715676401477
149478,None,None,78.79416930101861
149479,None,None,60.88347879344664
149480,None,None,19.359093851132688
149481,None,None,12.797020484171322
149482,None,None,52.89310344827586
149484,None,None,13.154306617891587
149485,None,None,33.93993135011441
149487,None,None,79.11464174454828
149488,None,None,20.160733549083062
149489,None,None,40.13903371567605
149490,None,None,46.880269058295966
149492,None,None,13.420584498094028
149493,None,None,17.187521193624956
149494,None,None,43.764370792335576
149495,None,None,59.290736270368136
149496,None,None,61.25553294327143
149499,None,None,54.514932369090666
149500,None,None,85.52110188945788
149501,None,None,83.57309348872562
149502,None,None,84.90018484288355
149503,None,None,50.922511312217196
147388,None,None,18.48719282277987
147391,None,None,63.76538166964514
147392,None,None,21.93437900128041
147393,None,None,62.36705202312139
147394,None,None,47.4086809470124
147395,None,None,73.19613434727503
147396,None,None,65.96393442622951
147514,None,None,34.04675491033305
147515,None,None,53.17178103315343
147516,None,None,24.51027397260274
147517,None,None,61.184223918575064
147518,None,None,62.51689008042896
147519,None,None,35.11176915322581
147520,None,None,14.498600485165143
147521,None,None,27.99597036266736
147524,None,None,32.049933911000146
147525,None,None,83.72073524669462
147526,None,None,33.80303867403315
147527,None,None,9.289520202020203
147528,None,None,34.473591549295776
147531,None,None,46.40254957507082
147533,None,None,63.134323082361256
147534,None,None,55.15343774887178
147537,None,None,21.636868406440865
147539,None,None,43.02088772845953
147540,None,None,50.213280344427886
147541,None,None,25.84027657735523
147542,None,None,80.89515466739665
148112,None,None,49.11718293395675
148113,None,None,17.032210834553442
148114,None,None,11.66241134751773
148115,None,None,18.112223233242343
148116,None,None,44.543573756553776
148118,None,None,19.12053143405013
148120,None,None,69.36940999624201
148121,None,None,29.391059957173447
148122,None,None,18.95810055865922
148123,None,None,57.45818007356469
148124,None,None,59.16987640126473
149589,None,None,62.79737308146399
149591,None,None,25.40568574721475
149592,None,None,16.645795795795795
149594,None,None,54.60099396521122
149595,None,None,76.02937204591493
149597,None,None,66.35756918068367
149599,None,None,53.99811019043466
149600,None,None,12.664726242920075
149601,None,None,11.105571293673277
149602,None,None,22.78900540197013
149603,None,None,46.388584282300016
149606,None,None,50.899773071104384
149608,None,None,18.846511627906978
149609,None,None,12.414729661445174
149610,None,None,17.58566134549601
149611,None,None,37.127878143818634
149612,None,None,29.58037770612621
150071,None,None,84.17726187893253
150072,None,None,78.00146484375
150073,None,None,64.29917319408182
150074,None,None,26.432475884244372
150076,None,None,15.153133274492498
150077,None,None,43.35674778761062
150078,None,None,62.3678439372689
150080,None,None,24.749365303244005
150083,None,None,22.150733220530174
150084,None,None,89.45985870263327
150201,None,None,89.11269123033829
150202,None,None,68.7428092711533
150204,None,None,63.106725607830754
150205,None,None,81.78961522548614
150206,None,None,33.893179300522235
150207,None,None,79.16963418582066
150208,None,None,21.119505494505493
150211,None,None,57.805912096460524
150212,None,None,26.753985285101166
150213,None,None,35.48719723183391
150214,None,None,70.72013735589894
150217,None,None,6.67094434370205
150219,None,None,13.924939467312349
150220,None,None,37.355463347164594
150221,None,None,60.48698167791707
149647,None,None,22.134515688949524
149648,None,None,11.546820809248555
149649,None,None,63.54990623046468
149650,None,None,46.48592321755027
149651,None,None,40.62854769486363
149652,None,None,69.33017847485127
149654,None,None,14.975245098039215
149656,None,None,57.24992361747632
149657,None,None,75.61057998725303
149659,None,None,49.943242483843775
149660,None,None,64.34084817909506
149661,None,None,70.54932769300498
149662,None,None,57.681211964262594
149663,None,None,27.147167034584253
149664,None,None,22.675082327113063
149776,None,None,22.652911392405063
149777,None,None,19.353640416047547
149778,None,None,57.28642487046632
149779,None,None,28.09916367980884
149780,None,None,14.34006968641115
149781,None,None,59.263222632226324
149782,None,None,66.06871369294606
149783,None,None,58.76933765632237
149786,None,None,62.549705139005894
149787,None,None,17.00946123521682
149790,None,None,36.591116645911164
149793,None,None,72.7358574610245
149794,None,None,41.18846305807981
150257,None,None,51.05133991537377
150258,None,None,64.44900684359874
150259,None,None,56.62720097146327
150261,None,None,24.766831238779176
150262,None,None,40.179904009908654
150263,None,None,32.26383526383526
150265,None,None,46.72836928786825
150266,None,None,17.93377885783718
150267,None,None,27.893134934054785
150268,None,None,8.91286599099099
150271,None,None,10.883452303698897
150272,None,None,59.04980744544287
150274,None,None,51.44075440754408
150386,None,None,68.19267935578331
150387,None,None,42.583333333333336
150389,None,None,84.41851851851852
150390,None,None,29.52291917973462
150391,None,None,60.56486704270749
150392,None,None,11.053123955897092
150393,None,None,56.32560889099078
150395,None,None,41.98134049858188
150396,None,None,47.21831869510665
150398,None,None,77.03341584158416
150399,None,None,80.15794550277309
150400,None,None,8.404677173360447
150402,None,None,40.92307692307692
149830,None,None,18.334970530451866
149831,None,None,41.996510067114095
149833,None,None,30.130358191426893
149834,None,None,31.555097451274364
149836,None,None,75.69001610305958
149837,None,None,22.659098727210182
149838,None,None,25.884913437757625
149839,None,None,83.60431293881645
149840,None,None,10.429584032829696
149841,None,None,75.66119488451994
149843,None,None,35.09833930315858
149844,None,None,71.3146708961142
149845,None,None,83.11628746840015
149846,None,None,18.25267101429166
149847,None,None,37.61839911061701
149850,None,None,85.44068615607635
149851,None,None,54.12341391745692
149852,None,None,73.91005865739734
149969,None,None,30.092991169977925
149970,None,None,37.546582100070474
149973,None,None,49.990102171136655
149975,None,None,30.717703349282296
149976,None,None,53.621539049073895
149977,None,None,29.642952423299246
149979,None,None,50.63717005625271
149981,None,None,54.306914999009315
149982,None,None,68.62919104009131
150437,None,None,37.01470142467414
150438,None,None,51.01635372501514
150440,None,None,89.88200589970502
150441,None,None,71.53486055776892
150442,None,None,73.2918473547268
150443,None,None,14.609173780928954
150444,None,None,43.71479229989868
150445,None,None,20.535244299674268
150446,None,None,42.591786948566785
150447,None,None,23.263436589886155
150448,None,None,37.36521580102414
150449,None,None,88.05013774104683
150450,None,None,41.434919139582355
150451,None,None,57.95326860841424
150452,None,None,67.37102321582115
150456,None,None,53.21572553731144
150460,None,None,76.84138528138529
